1.000000,0.250521,3664.040039,4509.270020,9.347740,26.902399,42.338799,2705.000000,75.000000,120.400002,0.337117,80.109398,50.000000,2633.729980,25.160200,50.000000,3102.209961,22.948700,65.731003,230.307999,341.433990,94.599297,77.296997,32.187599,8.893270,26.383301,6.882010,18.776300,1.656730,32.957500,13.822900,23.978100,1.256540,18.579300,2.263340,4.843640,2.298580,0.017865,0.835702,0.098577,53.723999,43.827999,0.807496,114.230003,92.939499,0.515233,762.307007,554.614014,30.159599,497.342010,53.723999,43.827999
1.000000,0.250913,3610.310059,4507.919922,9.326680,26.679501,41.990002,2704.750000,75.327003,120.400002,0.336948,80.056099,50.251400,2632.510010,25.199100,49.685600,3101.280029,22.921700,65.731499,231.755997,341.600006,94.644997,77.307098,31.970400,8.814880,26.385300,6.846310,18.931601,1.672620,32.869801,13.845300,24.252600,1.158070,18.529800,2.230750,4.789870,2.225130,0.017865,0.835702,0.098577,53.723999,43.827999,0.804544,114.070000,92.835403,0.514119,762.185974,554.544006,30.152901,497.092010,53.724201,43.828201
1.000000,0.253267,3632.600098,4468.000000,9.362060,27.054100,42.358398,2705.270020,75.152802,120.405998,0.336157,80.174004,48.842400,2633.820068,25.209801,50.792301,3102.340088,22.828100,65.737099,230.897003,341.626007,94.647903,77.448196,31.804701,8.951850,26.498800,6.858310,19.151300,1.632220,32.889099,13.929800,24.012600,1.158110,18.656601,2.286730,4.837870,2.382670,0.020518,0.823711,0.080024,53.875999,43.121899,0.803576,113.903999,92.946800,0.515078,762.801025,554.838013,30.030800,496.641998,53.722698,43.830399
1.000000,0.256026,3627.830078,4532.689941,9.417510,26.964800,42.325298,2704.350098,74.808197,120.406998,0.330999,80.169296,48.467098,2632.919922,25.098499,50.055000,3101.739990,22.957701,65.775703,229.378998,341.497986,94.676804,77.481598,32.083599,8.964610,26.298100,6.721470,18.518200,1.701670,32.946899,13.873300,23.936501,1.268300,18.601200,2.238230,4.843720,2.290080,0.017594,0.837772,0.076901,52.762299,43.830002,0.795020,113.785004,92.918297,0.514893,763.150024,554.690002,29.975901,496.080994,53.715900,43.840000
1.000000,0.252745,3667.530029,4467.220215,9.354290,26.885401,42.307201,2705.129883,75.474899,120.389000,0.331977,80.273598,50.107899,2633.939941,25.183701,51.102200,3102.860107,23.004601,65.857498,229.317993,341.704987,94.617500,77.526802,32.111698,9.185630,26.188700,6.867770,18.764500,1.650750,32.893002,13.804300,24.172899,1.287610,18.521500,2.268040,4.844380,2.322420,0.017594,0.837772,0.076901,52.762299,43.830002,0.798005,113.924004,92.973297,0.515510,763.896973,554.976013,29.935101,495.328003,53.703400,43.854801
1.000000,0.257328,3653.169922,4470.680176,9.316490,27.115601,42.359001,2704.320068,74.416603,120.403000,0.330034,80.321701,48.855999,2633.280029,25.096300,52.686401,3101.489990,23.006800,65.891403,227.600998,341.550995,94.627602,77.527802,32.034599,8.833190,26.484100,6.876460,19.295500,1.684950,33.097000,13.875600,24.088699,1.310790,18.389299,2.274750,4.779680,2.305450,0.023971,0.840427,0.091957,53.118900,44.306198,0.796281,114.021004,92.796700,0.514177,764.242004,554.869019,29.961201,494.226990,53.690800,43.871101
1.000000,0.250048,3663.159912,4490.589844,9.285020,26.851999,42.327801,2704.370117,73.942398,120.399002,0.327886,80.353500,49.102901,2633.250000,25.077200,50.345699,3101.290039,22.916599,65.925697,228.565994,341.812988,94.633202,77.651497,31.936800,8.900640,26.108000,6.897840,18.812401,1.647490,33.109100,13.823000,24.177401,1.344970,18.414801,2.267580,4.924030,2.262820,0.014812,0.827964,0.094916,53.472698,43.997799,0.793437,114.047997,92.735001,0.513691,764.749023,554.867981,29.944799,493.464996,53.684502,43.881001
1.000000,0.253159,3652.000000,4522.589844,9.248530,27.042601,42.906399,2705.330078,74.502403,120.414001,0.334417,80.380096,51.323200,2634.620117,25.035400,49.477200,3102.600098,22.846800,65.953499,229.113998,342.160004,94.576401,77.746498,32.414200,8.956740,26.733700,6.982960,18.482901,1.662060,33.052601,13.727600,23.672899,1.092980,18.687700,2.238510,4.887010,2.244140,0.014812,0.827964,0.094916,53.472698,43.997799,0.799290,114.029999,92.787003,0.513999,765.530029,555.427979,29.879101,492.878998,53.684299,43.883701
1.000000,0.256002,3635.219971,4469.470215,9.315380,26.735500,42.108700,2705.120117,75.134399,120.417999,0.334369,80.402199,49.764801,2633.909912,25.158400,50.962898,3102.679932,22.762600,65.970398,228.968994,342.177002,94.587799,77.734398,31.927601,8.899460,26.172800,6.788720,18.800501,1.661170,32.751999,13.813100,23.745701,1.072650,18.375200,2.266540,4.946330,2.278130,0.026860,0.827717,0.089629,53.275902,42.682301,0.799142,114.012001,92.739998,0.513800,765.828979,555.164001,29.863899,492.454987,53.689400,43.881599
1.000000,0.252018,3647.879883,4451.629883,9.282510,26.968300,42.308300,2706.260010,74.588699,120.396004,0.340101,80.383797,48.143299,2635.370117,25.173401,51.705700,3104.020020,22.798599,65.992500,227.705002,342.394989,94.592102,77.835899,32.276901,8.733680,26.499201,6.752970,18.690701,1.669480,33.112999,13.661000,23.921200,1.384280,18.398001,2.293160,4.920200,2.353610,-0.007543,0.812463,0.095189,53.996498,43.144199,0.807019,114.005997,92.734497,0.513159,766.752991,555.815002,29.823000,491.640991,53.694199,43.878201
1.000000,0.249453,3649.330078,4472.729980,9.402990,26.987301,42.336102,2706.310059,74.500900,120.396004,0.343510,80.439201,48.425499,2634.949951,25.228001,49.960602,3103.229980,22.807199,66.003998,226.235001,342.364014,94.616798,77.832001,32.466900,8.955490,25.927000,6.882480,18.551701,1.642600,32.919800,13.751900,24.106800,1.370810,18.726700,2.317340,4.903080,2.356700,-0.007543,0.812463,0.095189,53.996498,43.144199,0.816150,113.887001,92.694603,0.512657,767.026978,556.124023,29.778099,491.131989,53.700802,43.874100
1.000000,0.248512,3680.219971,4466.669922,9.385750,27.056999,42.570099,2706.979980,75.122803,120.408997,0.356750,80.499901,49.318901,2634.760010,25.140400,51.305500,3104.120117,23.045799,66.053398,227.988007,342.049011,94.616096,77.999199,32.574001,8.856000,26.739700,7.010730,18.058701,1.668690,33.075901,13.908800,23.679501,1.005390,18.344400,2.237990,4.912970,2.364420,0.018597,0.822975,0.099016,53.417099,43.052200,0.833264,113.803001,92.702003,0.512381,767.280029,556.857971,29.729401,490.713013,53.703999,43.872898
