1,0.250521,3664.040039,4509.27002,9.34774,26.902399,42.338799,2705,75,120.400002,0.337117,80.109398,50,2633.72998,25.1602,50,3102.209961,22.9487,65.731003,230.307999,341.43399,94.599297,77.296997,32.187599,8.89327,26.383301,6.88201,18.7763,1.65673,32.9575,13.8229,23.9781,1.25654,18.5793,2.26334,4.84364,2.29858,0.017865,0.835702,0.098577,53.723999,43.827999,0.807496,114.230003,92.939499,0.515233,762.307007,554.614014,30.159599,497.34201,53.723999,43.827999
1,0.250913,3610.310059,4507.919922,9.32668,26.679501,41.990002,2704.75,75.327003,120.400002,0.336948,80.056099,50.2514,2632.51001,25.1991,49.6856,3101.280029,22.9217,65.731499,231.755997,341.600006,94.644997,77.307098,31.9704,8.81488,26.3853,6.84631,18.931601,1.67262,32.869801,13.8453,24.2526,1.15807,18.5298,2.23075,4.78987,2.22513,0.017865,0.835702,0.098577,53.723999,43.827999,0.804544,114.07,92.835403,0.514119,762.185974,554.544006,30.152901,497.09201,53.724201,43.828201
1,0.253267,3632.600098,4468,9.36206,27.0541,42.358398,2705.27002,75.152802,120.405998,0.336157,80.174004,48.8424,2633.820068,25.209801,50.792301,3102.340088,22.8281,65.737099,230.897003,341.626007,94.647903,77.448196,31.804701,8.95185,26.4988,6.85831,19.1513,1.63222,32.889099,13.9298,24.0126,1.15811,18.656601,2.28673,4.83787,2.38267,0.020518,0.823711,0.080024,53.875999,43.121899,0.803576,113.903999,92.9468,0.515078,762.801025,554.838013,30.0308,496.641998,53.722698,43.830399
1,0.256026,3627.830078,4532.689941,9.41751,26.9648,42.325298,2704.350098,74.808197,120.406998,0.330999,80.169296,48.467098,2632.919922,25.098499,50.055,3101.73999,22.957701,65.775703,229.378998,341.497986,94.676804,77.481598,32.083599,8.96461,26.2981,6.72147,18.5182,1.70167,32.946899,13.8733,23.936501,1.2683,18.6012,2.23823,4.84372,2.29008,0.017594,0.837772,0.076901,52.762299,43.830002,0.79502,113.785004,92.918297,0.514893,763.150024,554.690002,29.975901,496.080994,53.7159,43.84
1,0.252745,3667.530029,4467.220215,9.35429,26.885401,42.307201,2705.129883,75.474899,120.389,0.331977,80.273598,50.107899,2633.939941,25.183701,51.1022,3102.860107,23.004601,65.857498,229.317993,341.704987,94.6175,77.526802,32.111698,9.18563,26.1887,6.86777,18.7645,1.65075,32.893002,13.8043,24.172899,1.28761,18.5215,2.26804,4.84438,2.32242,0.017594,0.837772,0.076901,52.762299,43.830002,0.798005,113.924004,92.973297,0.51551,763.896973,554.976013,29.935101,495.328003,53.7034,43.854801
1,0.257328,3653.169922,4470.680176,9.31649,27.115601,42.359001,2704.320068,74.416603,120.403,0.330034,80.321701,48.855999,2633.280029,25.0963,52.686401,3101.48999,23.0068,65.891403,227.600998,341.550995,94.627602,77.527802,32.034599,8.83319,26.4841,6.87646,19.2955,1.68495,33.097,13.8756,24.088699,1.31079,18.389299,2.27475,4.77968,2.30545,0.023971,0.840427,0.091957,53.1189,44.306198,0.796281,114.021004,92.7967,0.514177,764.242004,554.869019,29.961201,494.22699,53.6908,43.871101
1,0.250048,3663.159912,4490.589844,9.28502,26.851999,42.327801,2704.370117,73.942398,120.399002,0.327886,80.3535,49.102901,2633.25,25.0772,50.345699,3101.290039,22.916599,65.925697,228.565994,341.812988,94.633202,77.651497,31.9368,8.90064,26.108,6.89784,18.812401,1.64749,33.1091,13.823,24.177401,1.34497,18.414801,2.26758,4.92403,2.26282,0.014812,0.827964,0.094916,53.472698,43.997799,0.793437,114.047997,92.735001,0.513691,764.749023,554.867981,29.944799,493.464996,53.684502,43.881001
1,0.253159,3652,4522.589844,9.24853,27.042601,42.906399,2705.330078,74.502403,120.414001,0.334417,80.380096,51.3232,2634.620117,25.0354,49.4772,3102.600098,22.8468,65.953499,229.113998,342.160004,94.576401,77.746498,32.4142,8.95674,26.7337,6.98296,18.482901,1.66206,33.052601,13.7276,23.672899,1.09298,18.6877,2.23851,4.88701,2.24414,0.014812,0.827964,0.094916,53.472698,43.997799,0.79929,114.029999,92.787003,0.513999,765.530029,555.427979,29.879101,492.878998,53.684299,43.883701
1,0.256002,3635.219971,4469.470215,9.31538,26.7355,42.1087,2705.120117,75.134399,120.417999,0.334369,80.402199,49.764801,2633.909912,25.1584,50.962898,3102.679932,22.7626,65.970398,228.968994,342.177002,94.587799,77.734398,31.927601,8.89946,26.1728,6.78872,18.800501,1.66117,32.751999,13.8131,23.745701,1.07265,18.3752,2.26654,4.94633,2.27813,0.02686,0.827717,0.089629,53.275902,42.682301,0.799142,114.012001,92.739998,0.5138,765.828979,555.164001,29.863899,492.454987,53.6894,43.881599
1,0.252018,3647.879883,4451.629883,9.28251,26.9683,42.3083,2706.26001,74.588699,120.396004,0.340101,80.383797,48.143299,2635.370117,25.173401,51.7057,3104.02002,22.798599,65.9925,227.705002,342.394989,94.592102,77.835899,32.276901,8.73368,26.499201,6.75297,18.690701,1.66948,33.112999,13.661,23.9212,1.38428,18.398001,2.29316,4.9202,2.35361,-0.007543,0.812463,0.095189,53.996498,43.144199,0.807019,114.005997,92.734497,0.513159,766.752991,555.815002,29.823,491.640991,53.694199,43.878201
1,0.249453,3649.330078,4472.72998,9.40299,26.987301,42.336102,2706.310059,74.5009,120.396004,0.34351,80.439201,48.425499,2634.949951,25.228001,49.960602,3103.22998,22.807199,66.003998,226.235001,342.364014,94.616798,77.832001,32.4669,8.95549,25.927,6.88248,18.551701,1.6426,32.9198,13.7519,24.1068,1.37081,18.7267,2.31734,4.90308,2.3567,-0.007543,0.812463,0.095189,53.996498,43.144199,0.81615,113.887001,92.694603,0.512657,767.026978,556.124023,29.778099,491.131989,53.700802,43.8741
1,0.248512,3680.219971,4466.669922,9.38575,27.056999,42.570099,2706.97998,75.122803,120.408997,0.35675,80.499901,49.318901,2634.76001,25.1404,51.3055,3104.120117,23.045799,66.053398,227.988007,342.049011,94.616096,77.999199,32.574001,8.856,26.7397,7.01073,18.058701,1.66869,33.075901,13.9088,23.679501,1.00539,18.3444,2.23799,4.91297,2.36442,0.018597,0.822975,0.099016,53.417099,43.0522,0.833264,113.803001,92.702003,0.512381,767.280029,556.857971,29.729401,490.713013,53.703999,43.872898
1,0.251606,3621.159912,4462.609863,9.41417,27.099001,42.518902,2705.139893,75.555496,120.397003,0.355656,80.540298,50.3661,2634.040039,25.0364,49.8125,3101.409912,22.917101,66.107597,228.613998,342.308014,94.628403,77.987198,32.251999,8.92355,26.526501,6.79611,18.8713,1.63821,33.251701,13.7019,24.243299,1.26041,18.4958,2.27454,4.89933,2.37866,0.004623,0.821056,0.091429,54.1689,44.515202,0.83628,113.849998,92.544098,0.511938,766.687012,556.291016,29.7673,490.378998,53.7057,43.875198
1,0.252862,3638.76001,4462.040039,9.30637,27.0214,42.4076,2705.179932,74.632103,120.394997,0.353624,80.550697,50.743401,2633.320068,25.2279,49.037601,3101.709961,22.865,66.148102,226.091003,342.313995,94.649002,77.9086,32.3983,8.79418,26.4867,6.93946,19.273001,1.66741,33.109798,13.8309,23.834999,1.22668,17.9872,2.26218,4.96585,2.25995,0.004623,0.821056,0.091429,54.1689,44.515202,0.823785,113.774002,92.5112,0.511746,766.723022,556.161011,29.750601,490.234009,53.706501,43.876801
1,0.252477,3674.399902,4456.089844,9.34516,27.4536,42.1684,2704.919922,75.607201,120.392998,0.354544,80.575104,50.254601,2633.719971,24.7953,50.4249,3100.899902,22.8627,66.140503,228.143005,342.447998,94.653,77.954002,32.433498,8.88565,25.9548,6.91612,18.6838,1.67308,32.916801,13.7211,23.7167,1.1751,18.1803,2.28278,4.93058,2.39784,0.023126,0.808127,0.092987,53.625198,43.527401,0.830217,113.734001,92.579903,0.512219,767.086975,556.228027,29.7143,490.244995,53.7094,43.875099
1,0.251227,3669.679932,4486.660156,9.32229,26.6541,42.154202,2704.600098,74.0401,120.399002,0.352395,80.592796,49.991402,2634,24.945499,51.015701,3102.280029,23.1908,66.150597,226.757996,342.106995,94.633003,77.991898,32.4394,8.93506,26.5996,6.91009,18.4554,1.67187,33.038399,13.6905,24.2003,1.34961,18.3111,2.28805,4.9268,2.33375,0.022458,0.819493,0.085364,53.434898,42.905201,0.832247,113.775002,92.562698,0.512022,767.262024,556.567017,29.7132,489.976013,53.712002,43.873402
1,0.249804,3661.080078,4484.299805,9.24953,26.8911,42.437698,2703.76001,74.237801,120.405998,0.3501,80.593903,47.886799,2633.389893,25.2873,49.949001,3100.439941,23.069099,66.179802,225.662003,342.256012,94.610397,78.035301,32.293499,8.7296,26.2766,6.87801,18.6513,1.64993,33.140099,13.8876,23.709101,1.22906,17.821899,2.28326,4.87394,2.35357,0.022458,0.819493,0.085364,53.434898,42.905201,0.818196,113.845001,92.492798,0.511649,767.125977,556.47699,29.747499,489.852997,53.7146,43.8722
1,0.247837,3654.050049,4447.100098,9.29199,27.0016,42.337299,2704.340088,74.998299,120.405998,0.348623,80.639503,49.4272,2633.040039,24.6793,49.519402,3101.379883,23.0242,66.175797,226.429001,342.928986,94.623398,78.118401,32.2882,8.85794,26.6343,6.80557,18.775999,1.64146,33.199699,13.8788,24.039499,1.25987,18.125799,2.3193,4.88689,2.30354,0.005723,0.797963,0.087454,53.358799,44.792599,0.815235,113.899002,92.475998,0.511419,767.270996,556.945007,29.75,489.593994,53.7187,43.868198
